NAME,the_geom,ADDRESS1,ADDRESS2,CITY,ZIP,long,lat
Kempner Jim Fine Art,POINT (-74.00425506803612 40.74796362962052),501 W 23rd St,,Manhattan,10011,-74.00425507,40.74796363
Kenkeleba Gallery,POINT (-73.98286541179743 40.72203676941313),214 E 2nd St,,Manhattan,10009,-73.98286541,40.72203677
Kent Gallery,POINT (-74.00473857598294 40.749869918239376),541 West 25th Street,Second Floor,Manhattan,10001,-74.00473858,40.74986992
Kentler International Drawing Space,POINT (-74.0129928623173 40.67694141344959),353 Van Brunt Street,,Brooklyn,11231,-74.01299286,40.67694141
Keogh & Riehlman Fine Art,POINT (-73.96541795682192 40.77253250636124),24 E 73rd St,,Manhattan,10021,-73.96541796,40.77253251
Keya Gallery,POINT (-74.01076961289816 40.70762944901861),14 Wall Street,,Manhattan,10005,-74.01076961,40.70762945
Kim Foster Gallery,POINT (-74.00686532600677 40.746549340378905),529 W 20th St,,Manhattan,10011,-74.00686533,40.74654934
Kind Phylis Gallery,POINT (-73.9958687612381 40.74652398746522),236 West 26th Street,,Manhattan,10001,-73.99586876,40.74652399
King David Art Gallery,POINT (-73.99400408130022 40.743159854946946),128 West 23rd Street,,Manhattan,10011,-73.99400408,40.74315985
"Kinz, Tillou + Feigen",POINT (-74.00701008243772 40.746639401211105),529 West 20th Street,11th Fl.,Manhattan,10011,-74.00701008,40.7466394
Klagsbrun Nicole Gallery,POINT (-74.00433592507247 40.74997309876673),526 W 26th St,,Manhattan,10001,-74.00433593,40.7499731
Klotz Sirmon Gallery,POINT (-74.00395717447677 40.74962416092564),511 W 25th St,,Manhattan,10001,-74.00395717,40.74962416
Kokon Inc,POINT (-73.96748220301508 40.76744319208954),58 E 66th St,,Manhattan,10021,-73.9674822,40.76744319
Kraus Carole Ltd,POINT (-73.99350190270265 40.75525430231709),330 W 38th St,,Manhattan,10018,-73.9935019,40.7552543
Kraushaar Galleries,POINT (-73.9611544113061 40.77564019343842),74 E 79th St,,Manhattan,10075,-73.96115441,40.77564019
Kravets Wehby,POINT (-74.00604109296434 40.747108529879654),521 W 21st St,,Manhattan,10011,-74.00604109,40.74710853
Kravets Wehby Gallery,POINT (-74.00627467608743 40.74707248993365),521 W 21st St,,Manhattan,10011,-74.00627468,40.74707249
Krienke Kendra,POINT (-73.97094198879634 40.78367572050502),230 Central Park W,,Manhattan,10024,-73.97094199,40.78367572
L A Cotton,POINT (-73.97082633217697 40.763904879908004),645 Madison Ave,,Manhattan,10001,-73.97082633,40.76390488
La Belle Epoque Vintage Posters Inc,POINT (-73.97835368272915 40.778385112403946),280 Columbus Ave,,Manhattan,10023,-73.97835368,40.77838511
Lally J J & Co,POINT (-73.9719328106951 40.762474585758326),41 E 57th St,,Manhattan,10022,-73.97193281,40.76247459
Lamontage,POINT (-74.00587275253571 40.74995614887753),210 11th Ave,Fl 7,Manhattan,10001,-74.00587275,40.74995615
Landy Fine Art,POINT (-73.98517983706303 40.71492376014234),264 E Broadway,,Manhattan,10002,-73.98517984,40.71492376
Langotsky Gamba,POINT (-74.00861745382724 40.72708180065917),537 Greenwich St,,Manhattan,10013,-74.00861745,40.7270818
Lehman College - Art Gallery,POINT (-73.89291005670557 40.87458975046948),250 Bedford Park Blvd West,,Bronx,10468,-73.89291006,40.87458975
Lehmann Maupin,POINT (-74.00481381980848 40.75019804508463),540 W 26th St,,Manhattan,10001,-74.00481382,40.75019805
Lelong Galerie,POINT (-74.00419547934735 40.750043737854995),526 W 26th St,,Manhattan,10001,-74.00419548,40.75004374
Lemmons Durham Contemporary Art,POINT (-74.00593617330293 40.74986483882258),210 11th Ave,,Manhattan,10001,-74.00593617,40.74986484
Lennon Weinberg Inc,POINT (-74.00412150736602 40.74911048760112),514 W 25th St,,Manhattan,10001,-74.00412151,40.74911049
Leo Castelli Gallery,POINT (-73.96371064617742 40.77501230396186),18 E 77th St,,Manhattan,10021,-73.96371065,40.7750123
Leo Kaplan Modern Ltd,POINT (-73.97007751754849 40.761091378887265),114 E 57th St,,Manhattan,10022,-73.97007752,40.76109138
Leo Koenig Inc,POINT (-74.00588391810967 40.74887766804935),545 West 23rd Street,,Manhattan,10011,-74.00588392,40.74887767
Leon Tovar Gallery,POINT (-73.96652981846641 40.77112198760146),16 E 71st St,Ste 1A,Manhattan,10021,-73.96652982,40.77112199
Leslie-Lohman Gay Art Foundation,POINT (-74.00027430190332 40.725657281716074),131 Prince St,,Manhattan,10012,-74.0002743,40.72565728
Levin Betty,POINT (-73.97198517368206 40.762403359601485),41 E 57th St,,Manhattan,10022,-73.97198517,40.76240336
Levine Elizabeth & Assocs,POINT (-73.97752233831233 40.78986636444299),565 W End Ave,,Manhattan,10024,-73.97752234,40.78986636
Lewitt Fine Art Gallery,POINT (-73.96271300500342 40.77635842960548),16 E 79th St,,Manhattan,10021,-73.96271301,40.77635843
Lexington Art & Frame Co,POINT (-73.96626234371489 40.765174089329214),832 Lexington Ave,,Manhattan,10021,-73.96626234,40.76517409
Limner Gallery,POINT (-73.98905873668865 40.74758821864417),870 Avenue of the Americas,,Manhattan,10001,-73.98905874,40.74758822
Decor Art Gallery,POINT (-73.97664409804126 40.747225030421035),551 3rd Ave,,Manhattan,10016,-73.9766441,40.74722503
Decor Art Gallery Inc,POINT (-73.98154385842008 40.7404255519148),353 3rd Ave,,Manhattan,10010,-73.98154386,40.74042555
Decor Art Gallery Inc,POINT (-73.99753554633254 40.741996280274655),158 7th Ave,,Manhattan,10011,-73.99753555,40.74199628
Decor Art Gallery VII+,POINT (-73.98527373184241 40.736362036938104),222 3rd Ave,,Manhattan,10003,-73.98527373,40.73636204
Deitch Projects,POINT (-74.00256827194076 40.722033638383714),76 Grand St,and 18 Wooster St,Manhattan,10013,-74.00256827,40.72203364
Demirjian Torkom,POINT (-73.96384991439417 40.774240737523726),970 Madison Ave,,Manhattan,10021,-73.96384991,40.77424074
Demu Gallery,POINT (-73.97407489974366 40.68639582033313),761 Fulton St,,Brooklyn,11217,-73.9740749,40.68639582
Denise Bibro Fine Art,POINT (-74.00695182116277 40.74677236451142),529 W 20th Street,4th Floor,Manhattan,10011,-74.00695182,40.74677236
Dennis De Lorenzo Gallery,POINT (-73.97027929107071 40.76581473623051),21 E 62nd St,,Manhattan,10021,-73.97027929,40.76581474
Derek Eller Gallery,POINT (-73.98825306635624 40.744507143708255),15 W 27th St,,Manhattan,10001,-73.98825307,40.74450714
Dickinson Roundell Inc,POINT (-73.96854540922763 40.768254397122384),19 E 66th St,,Manhattan,10021,-73.96854541,40.7682544
Dollhaus,POINT (-73.96730076177079 40.710841276579444),37 Broadway,,Brooklyn,11211,-73.96730076,40.71084128
Donson Theodore B Ltd,POINT (-73.9757360256425 40.76332075744324),24 W 57th St,,Manhattan,10019,-73.97573603,40.76332076
Dorfman Projects,POINT (-74.00682774650868 40.74671947348653),529 W 20th St,Ste 7E,Manhattan,10011,-74.00682775,40.74671947
Dorsky Carol,POINT (-73.96492290063352 40.773036926571606),20 E 74th St,,Manhattan,10021,-73.9649229,40.77303693
Doug Meyer Fine Art,POINT (-73.9369317584929 40.612782716099275),1775 E 34th St,,Brooklyn,11234,-73.93693176,40.61278272
Downtown Arts Festival,POINT (-74.00737810561168 40.709813332338854),114 Fulton St,,Manhattan,10038,-74.00737811,40.70981333
Downtown Music Gallery,POINT (-73.9959259244248 40.71165385266468),13 Monroe Street,,Manhattan,10002,-73.99592592,40.71165385
Dranoff Fine Art,POINT (-73.99738556245964 40.7249965758697),591 Broadway,,Manhattan,10012,-73.99738556,40.72499658
Dresden Art Galries,POINT (-73.99099244323159 40.74975505881183),401 7 Avenue,,Manhattan,10001,-73.99099244,40.74975506
DUMBO Arts Center,POINT (-73.98981274885115 40.703473199556065),30 Washington St,,Brooklyn,11201,-73.98981275,40.7034732
Duncan Ligoa,POINT (-73.96590830710969 40.771698552474625),22 E 72nd St,,Manhattan,10021,-73.96590831,40.77169855
E Art Group,POINT (-73.99390782077703 40.7488345265814),224 W 30th St,,Manhattan,10001,-73.99390782,40.74883453
Eastern Arts Inc,POINT (-74.00670810578254 40.737994892829946),68 Jane St,,Manhattan,10014,-74.00670811,40.73799489
Edward Thorp Gallery,POINT (-74.00608114867032 40.749810564067324),210 11th Ave,,Manhattan,10001,-74.00608115,40.74981056
Edwynn Houk Gallery,POINT (-73.97334238756805 40.763410831787006),745 5th Ave,,Manhattan,10151,-73.97334239,40.76341083
Eileen Walters Gallery,POINT (-73.98109484651968 40.78498334596437),411 West End Ave,West End Ave & 82nd St W,Manhattan,10024,-73.98109485,40.78498335
Elga Wimmer,POINT (-74.00432687269794 40.750102307304815),526 W 26th St,,Manhattan,10001,-74.00432687,40.75010231
Elizabeth Dee Gallery,POINT (-74.00753313138655 40.74688520103006),545 West 20th Street,,Manhattan,10011,-74.00753313,40.7468852
Elizabeth Harris Gallery,POINT (-74.00677133731472 40.746579368826644),529 W 20th St,,Manhattan,10011,-74.00677134,40.74657937
Elizabeth Mayer Fine Art,POINT (-73.96383795015514 40.77222814835738),55 E 73rd St,,Manhattan,10021,-73.96383795,40.77222815
Elizabeth Moore Fine Art,POINT (-73.96285621447495 40.769109520940894),963 Lexington Ave,,Manhattan,10021,-73.96285621,40.76910952
Elizabeth Wang Gallery,POINT (-73.97162702667644 40.76559751156042),800 5th Ave,,Manhattan,10021,-73.97162703,40.76559751
Elkon Gallery Inc,POINT (-73.96186682368997 40.77772379888382),18 E 81st St,,Manhattan,10028,-73.96186682,40.7777238
Elliot Stevens Ltd,POINT (-73.97334596698829 40.756502600838544),301 Park Ave,,Manhattan,10022,-73.97334597,40.7565026
Emily Harvey Gallery,POINT (-73.99900174787658 40.7235058370544),537 Broadway,,Manhattan,10012,-73.99900175,40.72350584
Environment Home Furnshngs Inc,POINT (-73.96555408435164 40.76208202722147),205 E 60th St,,Manhattan,10022,-73.96555408,40.76208203
Equatorial America Inc,POINT (-73.96424711841593 40.755759496755),411 E 53rd St,,Manhattan,10022,-73.96424712,40.7557595
Equitable Appraisal Co Inc,POINT (-73.96428935997606 40.77397695337737),19 E 75th St,,Manhattan,10021,-73.96428936,40.77397695
Equity Art Brokers,POINT (-73.9661194048795 40.7552841788991),340 E 52nd St,,Manhattan,10022,-73.9661194,40.75528418
Equity Art Brokers,POINT (-73.99114640729313 40.7436771577712),40 W 25th St,,Manhattan,10010,-73.99114641,40.74367716
Erotics Gallery,POINT (-73.99057186267646 40.73707045732857),41 Union Sq W,Ste 1011,Manhattan,10003,-73.99057186,40.73707046
Esso Gallery,POINT (-74.00381836652981 40.750249694883195),531 W 26th St,,Manhattan,10001,-74.00381837,40.75024969
Exhibit A,POINT (-73.99769214859654 40.72505669230653),160 Mercer St,,Manhattan,10012,-73.99769215,40.72505669
Exit Art,POINT (-73.99850449056575 40.75624293255336),475 10th Ave,,Manhattan,10018,-73.99850449,40.75624293
Exotiqa II,POINT (-73.78597884804125 40.84660712240781),280 City Island Ave,,Bronx,10464,-73.78597885,40.84660712
Eye Jammie Fine Arts Gallery,POINT (-74.00430835963606 40.749266990520084),516 W 25th St,,Manhattan,10001,-74.00430836,40.74926699
Eyebeam Atelier,POINT (-74.00705639760449 40.74698648235827),540 W 21st St,,Manhattan,10011,-74.0070564,40.74698648
Ezair Gallery,POINT (-73.96488957373968 40.77214609107672),905 Madison Ave,,Manhattan,10021,-73.96488957,40.77214609
Faith Art Gallery Corp,POINT (-73.98502183713724 40.69145797289582),393 Bridge St,,Brooklyn,11201,-73.98502184,40.69145797
Feature Inc,POINT (-74.00465742633867 40.74938527551454),530 W 25th St,,Manhattan,10001,-74.00465743,40.74938528
Fields Walter,POINT (-73.97999416175843 40.72434452521103),208 E 7th St Ofc,,Manhattan,10009,-73.97999416,40.72434453
Fifty-Five Mercer Gallery,POINT (-74.00122058669174 40.72199019386643),55 Mercer St,,Manhattan,10013,-74.00122059,40.72199019
Findlay David Galleries,POINT (-73.95786468302175 40.77671112812341),1202 Lexington Ave,Suite 282,Manhattan,10028,-73.95786468,40.77671113
Findlay David Jr Fine Art,POINT (-73.97174887002554 40.76231666076687),41 E 57th St,,Manhattan,10022,-73.97174887,40.76231666
Findlay Peter Gallery,POINT (-73.97180039192365 40.762237733372395),41 E 57th St,,Manhattan,10022,-73.97180039,40.76223773
Fine Art Acquisitions,POINT (-74.00029974157532 40.7235933155635),122 Spring St,,Manhattan,10012,-74.00029974,40.72359332
Fine Art Alacarte,POINT (-74.00380156301806 40.70636686174815),89 South Street,S Street Seaport,Manhattan,10001,-74.00380156,40.70636686
Fine Art Services & Transport,POINT (-73.92883940898508 40.738232388711204),48-75 37th St,,Long Island City,11101,-73.92883941,40.73823239
First Street Gallery,POINT (-74.00443446589546 40.74996792701139),526 W 26th St,Rm 915,Manhattan,10001,-74.00443447,40.74996793
Fischbach Gallery,POINT (-74.00602112606222 40.74989670512089),210 Eleventh Ave.,Ste. 801,Manhattan,10001,-74.00602113,40.74989671
Flushing Art Gallery,POINT (-73.83041137904691 40.76141732272762),3711 Main St,,Flushing,11354,-73.83041138,40.76141732
Focal Point Gallery,POINT (-73.78685976077512 40.84756077816203),321 City Island Ave,,Bronx,10464,-73.78685976,40.84756078
Folin Riva Inc,POINT (-74.00707399355053 40.74660508530802),535 W 20th St,,Manhattan,10011,-74.00707399,40.74660509
Folklorica,POINT (-73.97503918883272 40.7598343459659),12 E 53rd St,,Manhattan,10022,-73.97503919,40.75983435
Forbes Magazine Galleries,POINT (-73.99479482822287 40.735021911118785),60 Fifth Avenue,,Manhattan,10011,-73.99479483,40.73502191
Forrest Scott Group,POINT (-73.99647308638792 40.72397525886468),270 Lafayette St,,Manhattan,10012,-73.99647309,40.72397526
Fortress Fae Worldwide,POINT (-73.95653685419958 40.74335663129033),4920 5th St,,Long Island City,11101,-73.95653685,40.74335663
Fortress Ny,POINT (-73.95672412634464 40.7433898305589),4920 5th St,,Long Island City,11101,-73.95672413,40.74338983
Fortuna Fine Arts Ltd,POINT (-73.96344115477852 40.77485986451713),984 Madison Ave,,Manhattan,10021,-73.96344115,40.77485986
Forum Gallery,POINT (-73.97342331202799 40.763293452643666),745 5th Ave,,Manhattan,10151,-73.97342331,40.76329345
Fowa Enterprises Corp,POINT (-73.9970125926335 40.71331565137543),17 E Broadway,,Manhattan,10002,-73.99701259,40.71331565
Franklin Bowles Galleries,POINT (-74.00094986667257 40.72526683360754),431 W Broadway,,Manhattan,10012,-74.00094987,40.72526683
Franklin Parrasch Gallery,POINT (-73.9754342245949 40.76337208346219),20 W 57th St,,Manhattan,10019,-73.97543422,40.76337208
Frederick Schultz Ancient Art,POINT (-73.98069884494643 40.78690228343233),325 W 82nd St,,Manhattan,10024,-73.98069884,40.78690228
Fredericks Freiser Gallery,POINT (-74.0051961895703 40.74706888848231),504 W. 22nd St.,,Manhattan,10011,-74.00519619,40.74706889
Frederieke Taylor Gallery,POINT (-74.00623829502504 40.74784537034997),535 W 22nd St,,Manhattan,10011,-74.0062383,40.74784537
Frei-Nathan Susan Fine Works On Paper Llc,POINT (-73.95473116061781 40.774331362688265),245 E 80th St,,Manhattan,10021,-73.95473116,40.77433136
Friedman Vallois Llc,POINT (-73.96744385873235 40.76858930269392),27 E 67th St,,Manhattan,10021,-73.96744386,40.7685893
Friedrich Petzel Gallery,POINT (-74.0060955850063 40.74785399223359),535 W. 22nd St.,,Manhattan,10011,-74.00609559,40.74785399
Frielich Bros-Deutsch Bros,POINT (-73.99481412195294 40.72722478022204),670 Broadway,,Manhattan,10012,-73.99481412,40.72722478
Friends of Bezalel Academy,POINT (-73.98073127343689 40.75313966691115),501 5th Ave,,Manhattan,10017,-73.98073127,40.75313967
Fulton Plaza,POINT (-74.00704683072064 40.709589772433894),106 Fulton St,,Manhattan,10038,-74.00704683,40.70958977
Fulton St Art Gallery,POINT (-74.0058906552173 40.70746874115894),116 John St,,Manhattan,10038,-74.00589066,40.70746874
G P L Promotions Ltd,POINT (-73.9820716102324 40.74955563966176),220 Madison Ave,,Manhattan,10016,-73.98207161,40.74955564
Gagosian Gallery Chelsea,POINT (-74.00539200905294 40.74908343886072),555 W 24th St,,Manhattan,10011,-74.00539201,40.74908344
Gagosian Gallery Uptown,POINT (-73.96358044738228 40.77483505925351),980 Madison Ave,,Manhattan,10021,-73.96358045,40.77483506
Galerie Des Arts Ltd,POINT (-73.96420493195589 40.774418719275054),18 E 76th St,,Manhattan,10021,-73.96420493,40.77441872
Galerie Thomas,POINT (-74.00283704393195 40.73581223354875),41 Perry St,,Manhattan,10014,-74.00283704,40.73581223
Galleria On Third,POINT (-73.9771880235982 40.7464019802216),529 3rd Ave,,Manhattan,10016,-73.97718802,40.74640198
Galleria Ramis Barquet Ny Ltd,POINT (-73.9717918765114 40.76241422294618),41 E 57th St,,Manhattan,10022,-73.97179188,40.76241422
Gallery 151,POINT (-73.99204713700522 40.72674329135941),350 Bowery,,Manhattan,10012,-73.99204714,40.72674329
Gallery 292,POINT (-74.00008646178615 40.72505115926186),120 Wooster St,,Manhattan,10012,-74.00008646,40.72505116
Gallery 49,POINT (-73.98751492176174 40.76183838880812),310 W 49th St,,Manhattan,10019,-73.98751492,40.76183839
Gallery 71 Inc,POINT (-73.96299598715007 40.76963622268238),974 Lexington Ave,,Manhattan,10021,-73.96299599,40.76963622
Gallery 91,POINT (-74.00215738341032 40.72140576655862),91 Grand St,,Manhattan,10013,-74.00215738,40.72140577
Gallery at the American Bible Society,POINT (-73.98273876090653 40.770253984977735),1865 Broadway,,Manhattan,10023,-73.98273876,40.77025398
Gallery at the New York School of Interior Design,POINT (-73.96246362850043 40.76856417031806),170 E. 70th St.,,Manhattan,10021,-73.96246363,40.76856417
Gallery Bai Inc,POINT (-73.99627932016458 40.76059646482155),520 W 43rd St,,Manhattan,10036,-73.99627932,40.76059646
Gallery Henoch,POINT (-74.0052608577384 40.75012695130152),555 W 25th St,,Manhattan,10001,-74.00526086,40.75012695
Gallery of Ireland,POINT (-73.91369900852506 40.74795986909378),3931 50th Street,,Manhattan,11377,-73.91369901,40.74795987
Gardner & Barr Inc,POINT (-73.96278275783858 40.76174806416189),305 E 61th St,,Manhattan,10065,-73.96278276,40.76174806
Garth Clark Gallery,POINT (-73.97564540681256 40.763285421445794),24 W 57th St,Ste 305,Manhattan,10019,-73.97564541,40.76328542
Garth Clark Gallery's Project Space,POINT (-73.94831899229405 40.74618053918587),4546 21st St,,Long Island City,11101,-73.94831899,40.74618054
Gasser & Grunert,POINT (-74.00736219552937 40.74558377584045),524 W 19th St,,Manhattan,10011,-74.0073622,40.74558378
Gavin Brown's Enterprise Corp,POINT (-74.0085930244375 40.730549913427986),620 Greenwich St,,Manhattan,10014,-74.00859302,40.73054991
Generous Miracles Space Ltd,POINT (-74.00701008815427 40.746693728761855),529 W 20th St,,Manhattan,10011,-74.00701009,40.74669373
George Adams Gallery,POINT (-74.0040267783162 40.750253994005206),525 West 26th Street,First Floor,Manhattan,10001,-74.00402678,40.75025399
George Billis Gallery,POINT (-74.00542747653267 40.75007756252589),555 W 25th St,,Manhattan,10001,-74.00542748,40.75007756
Geos Art Gallery and Tuxedos,POINT (-73.75061139959807 40.69203361424628),20019 119th Ave,,Saint Albans,11412,-73.7506114,40.69203361
Gerold Wunderlich & Co,POINT (-73.97659530718671 40.76374157424417),50 W 57th St,,Manhattan,10019,-73.97659531,40.76374157
Gian Enzo Sperone,POINT (-74.00803261461144 40.72978028838602),603 Greenwich St,,Manhattan,10014,-74.00803261,40.72978029
Giraud Pissarro Segalot,POINT (-73.96355104844147 40.76906697162935),132 E 70th St,,Manhattan,10021,-73.96355105,40.76906697
Gleason Tim Gallery,POINT (-73.99427301826346 40.72170159769526),194 Elizabeth St,,Manhattan,10012,-73.99427302,40.7217016
Global Passages Inc,POINT (-73.9655111637798 40.76214537207265),205 E 60th St,,Manhattan,10022,-73.96551116,40.76214537
Godel & Co Inc,POINT (-73.96478601469289 40.77181138928517),39 E 72nd St,,Manhattan,10021,-73.96478601,40.77181139
Goedhuis Contemporary Ltd,POINT (-73.96297172599212 40.77396710832053),42 E 76th St,,Manhattan,10021,-73.96297173,40.77396711
Goethe-Institut Wyoming Building,POINT (-73.991118752324 40.726343191313894),5 East 3rd Street,,Manhattan,10003,-73.99111875,40.72634319
Golden Caren Fine Arts,POINT (-74.00450469978173 40.750089379127566),526 W 26th St,,Manhattan,10001,-74.0045047,40.75008938
Goodman James Gallery,POINT (-73.9718797176169 40.76227754335042),41 E 57th St,,Manhattan,10022,-73.97187972,40.76227754
Grant Gallery,POINT (-74.00244284009406 40.72044661006158),7 Mercer St,,Manhattan,10013,-74.00244284,40.72044661
Great Modern Pictures,POINT (-73.98565422143587 40.74843274670205),EMPIRE STATE BUILDING,350 Fifth Avenue,Manhattan,10001,-73.98565422,40.74843275
Greeley Square Gallery,POINT (-73.98769078170102 40.74704275195677),32 W 31st St,,Manhattan,10001,-73.98769078,40.74704275
Green Essie Galleries Inc,POINT (-73.94466950657635 40.8263814767388),419 Convent Ave,,Manhattan,10031,-73.94466951,40.82638148
Greene Naftali Inc,POINT (-74.0043835006039 40.7500359783972),526 W 26th St,,Manhattan,10001,-74.0043835,40.75003598
Greene Space Gallery,POINT (-74.00004007257938 40.72450898614801),105 Greene St,,Manhattan,10012,-74.00004007,40.72450899
Littlejohn Contemporary Art,POINT (-73.9720341556309 40.762339834613556),41 E 57th St,,Manhattan,10022,-73.97203416,40.76233983
Lizan Tops Associates,POINT (-73.95713276781972 40.78491989709677),8 E 92nd St,,Manhattan,10128,-73.95713277,40.7849199
Lladro Museum & Collector's Society,POINT (-73.97625732139223 40.764129643096624),43 W 57th St,,Manhattan,10019,-73.97625732,40.76412964
Lladro USA,POINT (-73.97619602094638 40.76421069112866),43 W 57th St,,Manhattan,10019,-73.97619602,40.76421069
Location One,POINT (-74.00246502735797 40.72098729448363),26 Greene St.,,Manhattan,10013,-74.00246503,40.72098729
Lombard-Fried Fine Arts Inc,POINT (-74.00376626857845 40.75032119136636),531 W 26th St,,Manhattan,10001,-74.00376627,40.75032119
Long Fine Art,POINT (-74.00645063379821 40.74172005305661),427 W 14th St,,Manhattan,10014,-74.00645063,40.74172005
Lower Manhattan Cultural Council,POINT (-74.00625208146835 40.70660441948521),125 Maiden Lane,2nd Floor,Manhattan,10038,-74.00625208,40.70660442
Lublin Mary Fine Arts,POINT (-73.96345944136702 40.768971637821174),954 Lexington Avenue,Box 254,Manhattan,10021,-73.96345944,40.76897164
Lucas Schoormans Gallery,POINT (-74.00374213811756 40.74976145835798),508 W. 26th St.,11B,Manhattan,10001,-74.00374214,40.74976146
Ludlow 38,POINT (-73.99014613514807 40.71607367303681),38 Ludlow Street,,Manhattan,10002,-73.99014614,40.71607367
Luhring Augustine Gallery Inc,POINT (-74.0051017956319 40.749108936403005),531 W 24th St,,Manhattan,10011,-74.0051018,40.74910894
Lumbard Jean,POINT (-73.95437532341417 40.78759696509945),17 E 96th St,,Manhattan,10128,-73.95437532,40.78759697
Lun Yee Assn,POINT (-73.9969683352414 40.71679772279514),167 Canal St,,Manhattan,10013,-73.99696834,40.71679772
Lunarbase Inc,POINT (-73.96034431950848 40.71427464948914),197 Grand St,,Brooklyn,11211,-73.96034432,40.71427465
Lurie Tamar & Ranan,POINT (-73.97398762402888 40.762467000419925),721 5th Ave,,Manhattan,10022,-73.97398762,40.762467
M & R Sayer Fine Art Llc,POINT (-73.9630531621982 40.77012252728817),129 E 71st St,,Manhattan,10021,-73.96305316,40.77012253
M K J Art Gallery,POINT (-73.98242012609117 40.73819665775827),214 E 23rd St,,Manhattan,10010,-73.98242013,40.73819666
MacCarone Inc,POINT (-74.00848029743038 40.73093143658071),630 Greenwich Street,,Manhattan,10014,-74.0084803,40.73093144
Malcolm Christian T Fine Arts Managemnt Svc,POINT (-73.99402296311386 40.74846916935583),227 W 29th St,,Manhattan,10001,-73.99402296,40.74846917
Manhattan Art,POINT (-73.98448379592651 40.750312509446104),13 W 36th St,,Manhattan,10018,-73.9844838,40.75031251
Mansion Gracie Gallery,POINT (-73.9888692388919 40.72740795745368),101 Second Avenue,#1,Manhattan,10003,-73.98886924,40.72740796
Marbella Gallery,POINT (-73.96530499987901 40.77144369478027),28 E 72nd St,,Manhattan,10021,-73.965305,40.77144369
Marc Jancou Contemporary,POINT (-73.99458297914451 40.72749292219705),680 Broadway,,Manhattan,10012,-73.99458298,40.72749292
Marc Jancou Fine Art Ltd,POINT (-73.96727019418874 40.7687705626813),801 Madison Ave,,Manhattan,10021,-73.96727019,40.76877056
Marcus Curt Gallery Inc,POINT (-73.99703425892838 40.731995513546245),2 5th Ave,,Manhattan,10011,-73.99703426,40.73199551
Margaret Thatcher Projects,POINT (-74.00548674159079 40.748502675474484),539 West 23rd Street,Ground Floor,Manhattan,10011,-74.00548674,40.74850268
Margo Feiden Galleries Ltd,POINT (-73.9948212913365 40.73257492132912),15 E 9th St,,Manhattan,10003,-73.99482129,40.73257492
Marian Goodman Gallery,POINT (-73.9756850214431 40.76338707243015),24 W 57th St,Fl 4,Manhattan,10019,-73.97568502,40.76338707
Marianne Boesky Gallery,POINT (-74.0042404164484 40.74883916800079),509 West 24th Street,,Manhattan,10011,-74.00424042,40.74883917
Marie Walsh Sharpe Art Foundation Art,POINT (-74.00938294824508 40.7232195707651),443 Greenwich St,,Manhattan,10013,-74.00938295,40.72321957
Markey Lawrence Inc,POINT (-73.96303059746732 40.77388979473836),42 E 76th St,,Manhattan,10021,-73.9630306,40.77388979
Marlborough Gallery,POINT (-73.97630724645423 40.76355779629612),40 W 57th St,,Manhattan,10019,-73.97630725,40.7635578
Martin Lawrence Galleries,POINT (-74.00024343226816 40.72612900171989),457 W Broadway,,Manhattan,10012,-74.00024343,40.726129
Martinez Gallery,POINT (-74.00309629649774 40.7507808655543),515 W 27th St,,Manhattan,10001,-74.0030963,40.75078087
Mary Boone Gallery,POINT (-73.9732063898559 40.763356760077734),745 5th Ave,,Manhattan,10151,-73.97320639,40.76335676
Mary Ryan Gallery,POINT (-73.97559553880573 40.76334398509295),24 W. 57th St.,,Manhattan,10019,-73.97559554,40.76334399
Master Drawing Assoc,POINT (-73.92992226435246 40.68805923739471),669 Monroe St,,Brooklyn,11221,-73.92992226,40.68805924
Master Framemakers,POINT (-73.96508958816975 40.76193299889474),219 East 60th Street,,Manhattan,10022,-73.96508959,40.761933
Mathes Barbara Gallery,POINT (-73.9621648427065 40.776966586294506),22 E 80th St,,Manhattan,10075,-73.96216484,40.77696659
Matthew Marks Gallery - 22nd St.,POINT (-74.00589658293134 40.74729741496908),522 W 22nd St.,,Manhattan,10011,-74.00589658,40.74729741
Matthew Marks Gallery - 24th St.,POINT (-74.00474727902512 40.74897107597267),523 W. 24th St.,,Manhattan,10011,-74.00474728,40.74897108
Max Protetech Gallery,POINT (-74.00529719142446 40.74749802827233),511 W 22nd St,,Manhattan,10011,-74.00529719,40.74749803
Maxwell Davidson Gallery,POINT (-73.97461593969648 40.76264197439602),724 5th Ave,,Manhattan,10019,-73.97461594,40.76264197
Mc Dougal A,POINT (-73.98091303786859 40.78655118582654),98 Riverside Dr,,Manhattan,10024,-73.98091304,40.78655119
McCarron Paul Fine Prints & Drawings,POINT (-73.96278657366754 40.77592684790551),1014 Madison Ave,,Manhattan,10021,-73.96278657,40.77592685
McGinnis Cheryl Gallery,POINT (-73.99214582774601 40.75467997009493),555 Eighth Avenue,#710,Manhattan,10024,-73.99214583,40.75467997
McKee Gallery,POINT (-73.97329466643644 40.76323751959007),745 Fifth Ave.,4th Fl.,Manhattan,10151,-73.97329467,40.76323752
McKenzie Fine Art Inc,POINT (-74.0037714072592 40.7494363855362),511 W 25th St,,Manhattan,10001,-74.00377141,40.74943639
